,julday,LNOx,LNOxEm,sqrtWS
893,402,3.957951937,5.782023645,1.168973909
894,402,4.942713278,7.058956176,1.118033989
895,402,5.122474776,7.284013742,1.01661202
896,402,5.428687518,7.81782657,0.885155354
897,402,5.361996143,7.904684537,0.983107319
898,402,5.401550621,7.945440884,0.752661943
899,402,5.111686538,8.031531575,0.752661943
900,402,5.144291679,8.06425959,1.118033989
901,402,3.948354935,7.762819906,1.335477443
902,402,4.641019839,7.777120569,1.360147051
903,402,4.506454213,7.719294354,1.40836785
904,402,4.71357606,7.680674118,0.921954446
905,402,5.041164499,7.58004744,1.238143772
906,402,5.189060381,7.542960619,0.866025404
907,402,4.901935877,7.278742091,1.217990148
908,402,4.716264233,7.07379571,1.390503506
909,402,5.005957705,6.546205611,0.884872872
910,402,4.830710862,6.433606702,1.197288603
911,402,4.563827222,6.418075558,1.032956921
912,402,4.566429358,6.45001172,0.921954446
913,403,4.376385755,6.274720005,0.912962212
914,403,4.04041622,5.981429457,1.204159458
915,403,3.938664936,5.530990577,1.402497772
916,403,4.088494149,5.57241291,1.5
917,403,3.995444614,5.694062135,1.471903529
918,403,3.768152635,5.147631395,1.472073368
919,403,4.072439727,5.705483681,1.488791456
920,403,4.702750514,6.275019746,1.505489953
921,403,4.916324615,6.59701309,1.483239697
922,403,4.337944122,6.761318355,1.522169504
923,403,4.306090069,6.991101492,1.110630452
924,403,3.899950424,7.095022471,1.06465957
925,403,3.100092289,6.795395463,1.575753788
926,403,3.075005454,6.922985693,1.870828693
927,403,2.947067102,7.250643722,1.779606698
928,403,3.64414356,7.430096416,1.74642492
929,403,4.627909673,7.582553239,1.13291659
930,403,2.48490665,7.620214802,2.093561559
931,403,2.360854001,7.426478266,2.073644135
932,403,1.871802177,6.945009664,2.26207869
933,403,2.140066163,6.685269439,2.273103605
934,403,1.686398954,6.460162394,2.387467277
935,403,1.252762968,6.133176572,2.411742109
936,403,1.208960346,5.876287443,2.617250466
937,404,0.97455964,5.363284465,2.623547217
938,404,0.559615788,5.02771651,2.48997992
939,404,0.530628251,4.578813307,2.493290998
940,404,0.405465108,5.083768895,2.572255819
941,404,1.208960346,5.451957295,2.439262184
942,404,3.517497837,7.694891646,2.6012497
943,404,3.569532696,7.659228015,2.614096402
944,404,3.967457712,8.307143829,2.341580663
945,404,4.209902903,8.369847964,2.390920325
946,404,4.32611744,8.193632804,1.923538406
947,404,3.425889994,8.097267385,2.330986915
948,404,3.784189634,8.179759494,2.291287847
949,404,3.242592351,7.897294572,2.352339261
950,404,3.786459782,8.119108556,2.109502311
951,404,4.149463861,8.203488996,2.144761059
952,404,4.453765732,8.281835142,2.224859546
953,404,4.027135813,8.36866948,2.452855479
954,404,4.273884476,8.29097061,2.813627552
955,404,4.18281321,8.209305948,2.819574436
956,404,3.750679855,7.878495001,2.680205216
957,404,3.64805746,7.611357259,2.648867683
958,404,3.08876714,7.102593463,2.397915762
959,404,2.191653532,6.132479181,2.366431913
960,404,2.251291799,5.766904197,1.893013471
961,405,2.008214032,5.289810131,1.488791456
962,405,1.53686722,4.96438203,1.511125408
963,405,1.62924054,4.78533487,1.58113883
964,405,1.909542505,5.300965794,1.532970972
965,405,2.505525937,5.395523264,1.366199107
966,405,5.525452939,7.48342006,0.903603896
967,405,5.619675965,7.923395505,0.875499857
968,405,6.150176238,8.383705196,0.948683298
969,405,6.323013972,8.354353707,1.13291659
970,405,5.804381673,8.211502341,1.095445115
971,405,4.461877016,8.242090336,0.948683298
972,405,4.771955004,8.178549056,1.717556404
973,405,4.799090879,8.041974899,1.957804893
974,405,5.018934097,8.275330392,1.970532923
975,405,5.086051933,8.385454235,1.906174179
976,405,5.052416828,8.325999582,1.857417562
977,405,5.385870264,8.374102741,1.638139188
978,405,5.558564006,8.327138965,1.080046295
979,405,5.694909896,8.339577873,0.806225775
980,405,5.755267417,7.99378834,1.190168055
981,405,5.852058791,7.61417068,1.258371964
982,405,5.402001478,7.240360941,1.378404875
983,405,4.935193099,6.343910649,1.454819576
984,405,4.516885271,5.702161118,0.939946807
985,406,4.473921899,5.369433397,1.032956921
986,406,3.975936331,5.000228364,1.372224471
987,406,3.786459782,4.937429803,1.420211252
988,406,3.744787086,4.996457693,1.040913061
989,406,4.298645026,5.542969515,1.197288603
990,406,5.577463108,7.546667164,1.310343466
991,406,5.690697235,7.937909812,1.161895004
992,406,6.143863694,8.366748511,1.008464179
993,406,6.073274922,8.284975819,1.366199107
994,406,5.365742343,8.195807369,1.839293343
995,406,4.208417018,8.081637187,2.483243846
996,406,3.945457782,8.030799766,2.53317982
997,406,4.605670061,8.313371634,2.565833198
998,406,4.136765278,8.242491228,2.552841554
999,406,3.928880122,8.308498585,2.664582519
1000,406,3.861781789,8.28863195,2.496597685
1001,406,3.535145354,8.453337074,2.496597685
1002,406,3.494991261,8.282197068,2.704995379
1003,406,3.906004933,8.383696195,2.287684419
1004,406,3.494991261,8.08512951,2.5
1005,406,3.325036021,7.861379178,2.5
1006,406,2.740840024,7.139997,2.5
1007,406,1.791759469,6.515453064,2.466475218
1008,406,0.916290732,6.145534745,2.291287847
1009,407,0.530628251,5.747694746,2.355843798
1010,407,0.371563556,5.515544817,2.236067977
1011,407,-0.105360516,5.154646423,2.175660819
1012,407,1.335001067,5.31024725,1.888517937
1013,407,2.066862759,5.723690944,1.755989749
1014,407,3.993602992,7.516041457,1.987460691
1015,407,4.445588116,7.813849219,1.914941252
1016,407,4.935911748,8.433675303,2.057547083
1017,407,5.152134856,8.38003701,1.40836785
1018,407,5.137855144,8.242375089,1.554509569
1019,407,5.065123479,8.301030963,1.816590212
1020,407,4.935911748,8.311817454,2.105469069
1021,407,4.696837375,8.151926745,2.179449472
1022,407,4.857484115,8.283674961,2.148604198
1023,407,4.820281566,8.206027458,2.2173182
1024,407,4.794963758,8.2575215,2.140794245
1025,407,4.964940335,8.446380447,2.037154879
1026,407,5.051777237,8.410804971,2.008233054
1027,407,4.850857702,8.234746704,1.702938637
1028,407,4.662967285,7.980081123,1.596871942
1029,407,4.377014093,7.657774176,2.045238372
1030,407,4.284964922,7.13379545,1.906174179
1031,407,4.004602187,6.456916153,1.816590212
1032,407,3.73289634,6.281915518,2.057547083
1033,408,3.277144733,6.009681011,2.077739156
1034,408,2.890371758,5.398760897,1.765361153
1035,408,3.072693315,5.506880732,1.732050808
1036,408,2.90690106,5.467753705,1.678243129
1037,408,3.297687005,5.594833834,1.284523258
1038,408,4.785406236,7.347483559,1.183215957
1039,408,4.858260814,7.666681362,1.316624472
1040,408,5.359882722,8.333538784,1.251598977
1041,408,5.420092423,8.280094444,1.264911064
1042,408,5.26217192,8.198073419,1.303840481
1043,408,4.648708488,8.190139428,1.303840481
1044,408,4.347046916,8.16206695,1.210991329
1045,408,4.779963476,8.015786562,1.7272811
1046,408,4.697749367,8.122413588,1.830300522
1047,408,5.010968572,8.257561157,1.693074127
1048,408,5.2286993,8.237496051,1.390503506
1049,408,5.507564813,8.387348143,1.366199107
1050,408,5.145166187,8.356983054,1.032956921
1051,408,5.171335905,8.176996955,0.930859818
1052,408,5.349723155,7.937749216,0.774596669
1053,408,5.237770867,7.581326421,0.81670068
1054,408,5.438296677,7.425056709,0.658407169
1055,408,4.981892825,6.697389678,0.965919251
1056,408,4.909709376,6.609580404,0.930859818
1057,409,4.779963476,6.195795033,0.707106781
1058,409,4.804021045,5.937416819,0.71902712
1059,409,4.539030383,5.957528728,1.140175425
1060,409,4.455509411,5.904451585,1.176222768
1061,409,4.752296251,5.740773729,0.78517514
1062,409,5.195176608,6.993699063,1.024695077
1063,409,5.699439725,7.384325215,1.161895004
1064,409,6.102446732,7.846347095,0.921954446
1065,409,6.095824562,8.060102183,0.856154192
1066,409,5.854355333,7.985871498,0.695341643
1067,409,4.235554731,8.035159007,1.008216247
1068,409,4.41340417,8.021256543,1.565247584
1069,409,4.821893169,7.896400356,2.016556471
1070,409,4.479039909,7.697827763,2.077618829
1071,409,4.32677816,7.748867004,1.940747279
1072,409,4.32677816,7.649230805,1.80748444
1073,409,4.613634264,7.633029975,1.454819576
1074,409,5.28902432,7.614941206,0.894427191
1075,409,5.318365062,7.315277509,1.080046295
1076,409,5.120983351,7.07004,1.238345671
1077,409,5.222785304,6.686758796,1.154772705
1078,409,5.167923903,6.372316448,1.110630452
1079,409,4.933394214,6.380231889,1.231462545
1080,409,4.949114437,6.458443992,1.183215957
1081,410,4.78122213,6.181988688,1.271416533
1082,410,4.568506202,5.791272089,1.390503506
1083,410,4.134366237,5.6412723,1.06465957
1084,410,4.553350437,5.750954202,0.974679434
1085,410,4.485259889,5.572868069,1.251598977
1086,410,4.578312732,5.486829037,0.885155354
1087,410,4.53635587,5.620744859,0.741619849
1088,410,4.93375425,6.277875107,1.008216247
1089,410,5.316648323,6.825014581,0.983361582
1090,410,5.265794175,6.900604967,0.921954446
1091,410,3.919991175,7.038665301,0.894427191
1092,410,3.391147046,7.125618154,1.322875656
1093,410,3.825375199,6.914419313,2.024845673
1094,410,3.877431561,6.991034729,2.121320344
1095,410,3.977810746,7.326733753,2.020767181
1096,410,4.064744092,7.401171937,1.949358869
1097,410,4.261270434,7.590945779,1.901841213
1098,410,4.558078578,7.648678991,1.637986569
1099,410,4.753590191,7.516974973,0.884872872
1100,410,4.758749274,7.055582137,0.763871717
1101,410,4.884315927,6.881446918,0.632455532
1102,410,4.138361448,6.682082443,1.13291659
1103,410,4.04041622,6.448187996,1.132695899
1104,410,4.416428061,6.018868225,0.752661943
1105,411,4.395066248,5.465285667,1.190378091
1106,411,4.140750935,5.35057831,1.284523258
1107,411,4.055257174,5.013926301,1.431782106
1108,411,3.951243719,5.045914438,1.5
1109,411,4.407938016,5.50541541,1.46628783
1110,411,5.698602415,7.636038024,1.505656003
1111,411,5.697596716,7.754385973,1.532970972
1112,411,5.822157927,8.341136928,1.516575089
1113,411,5.778426018,8.438059134,1.49448988
1114,411,5.586874056,8.226302149,0.930859818
1115,411,4.358630057,8.182190048,1.161895004
1116,411,4.760891061,8.055552188,2.073644135
1117,411,4.627420795,7.964288475,2.008357538
1118,411,4.588024027,8.127783478,1.945122104
1119,411,4.760891061,8.122380246,1.839293343
1120,411,5.005622752,8.217719251,1.727136358
1121,411,5.514839042,8.293663209,1.420035211
1122,411,5.774551546,8.377547518,0.866025404
1123,411,5.803778628,8.194694165,1.032714869
1124,411,5.907675246,7.804478761,1.13291659
1125,411,5.612763076,7.624267832,1.290929897
1126,411,5.463831805,7.156330084,1.347961424
1127,411,5.207297968,6.202922492,1.032714869
1128,411,4.986001013,5.989121801,0.56302753
1129,412,4.834295809,5.344307451,0.408656335
1130,412,4.284964922,5.294327438,0.670820393
1131,412,4.248495242,5.120062337,1.24498996
1132,412,3.997282849,5.295479434,0.912962212
1133,412,4.039536326,5.404990119,1.01661202
1134,412,5.050496828,7.476672353,1.040672859
1135,412,5.636395456,7.966865528,0.763871717
1136,412,5.761422254,8.491269463,0.774596669
1137,412,5.629777061,8.340355437,0.84646323
1138,412,5.624919626,8.214278701,0.806225775
1139,412,5.67692502,8.256416567,0.763871717
1140,412,5.657564001,8.290430395,1.118033989
1141,412,5.33296031,8.191620877,1.49448988
1142,412,5.106551351,8.17681459,1.830300522
1143,412,5.195176608,8.371489755,1.741551033
1144,412,5.203182171,8.292878791,1.741551033
1145,412,5.450394469,8.416398954,1.702938637
1146,412,5.599532453,8.407050665,1.258371964
1147,412,5.744124354,8.274477299,0.875499857
1148,412,5.67057034,7.940030011,1.056645636
1149,412,5.523658501,7.749614407,0.921954446
1150,412,5.411422813,7.183146771,0.966178037
1151,412,4.598145571,6.38157466,0.974679434
1152,412,4.426641427,6.026701756,0.763544367
1153,413,4.318820559,5.559529973,0.816394512
1154,413,4.139955073,5.342496235,0.694982014
1155,413,3.250374492,5.125458003,1.140175425
1156,413,3.301377046,5.415401321,1.437706507
1157,413,3.686376324,5.299528893,1.378404875
1158,413,5.554508772,7.444307354,1.118033989
1159,413,5.920505458,7.84832603,1.01661202
1160,413,6.085182551,8.430610976,0.885155354
1161,413,6.061223792,8.330872549,0.983107319
1162,413,5.587061375,8.398746086,0.948683298
1163,413,4.618579873,8.396176202,1.072380529
1164,413,5.092522454,8.341656396,1.816590212
1165,413,5.068275074,8.149887648,1.779606698
1166,413,4.910078039,8.258824259,1.638139188
1167,413,5.067330638,8.406340461,1.807346121
1168,413,5.120386158,8.346693402,1.852835665
1169,413,5.375972611,8.462492073,1.816590212
1170,413,5.009301071,8.404465735,1.884144368
1171,413,5.040841136,8.237769292,1.784236531
1172,413,5.134032172,8.047537297,1.653329973
1173,413,5.263984687,7.733833364,0.707106781
1174,413,5.251749731,7.167420725,0.618869938
1175,413,4.460722282,6.484847891,1.549193338
1176,413,4.048300624,6.134809759,1.741694577
1177,414,3.83081295,5.834244687,1.688194302
1178,414,3.540959324,5.476316432,1.668232598
1179,414,3.206803244,5.097887419,1.390503506
1180,414,3.212857753,5.106024586,1.072380529
1181,414,3.326832966,5.403413568,1.197288603
1182,414,4.832305759,7.579118464,1.110630452
1183,414,5.114995309,7.808968051,1.040913061
1184,414,5.208666145,8.347201619,1.072380529
1185,414,5.519258494,8.263353607,0.991463565
1186,414,5.785976712,8.081443984,0.774596669
1187,414,5.720311777,8.071293923,0.763871717
1188,414,5.815472914,7.931791147,0.619273768
1189,414,5.759217182,7.968384039,0.939680797
1190,414,5.744444456,8.254767011,0.95760117
1191,414,5.889016453,8.332720355,1.040913061
1192,414,5.42649068,8.395212581,1.454991409
1193,414,5.502481951,8.311155238,1.591540135
1194,414,5.315420274,8.266399143,1.024695077
1195,414,5.268115858,8.071854765,0.84646323
1196,414,5.11349268,7.908555114,0.836660027
1197,414,5.414321042,7.577780458,0.547722558
1198,414,5.438296677,7.289965846,0.364691651
1199,414,5.2907891,6.517153639,0.316227766
1200,414,4.995860009,5.894820934,0.316227766
1201,415,5.057200763,5.739696901,0.316227766
1202,415,5.025195445,5.61794198,0.316227766
1203,415,4.815025843,5.530080975,0.365376518
1204,415,4.591071262,5.861158354,0.316227766
1205,415,4.681204872,5.907287179,0.316227766
1206,415,5.764250221,7.133068293,0.316227766
1207,415,5.885965133,7.496934706,0.316227766
1208,415,5.812038793,8.131785444,0.516720427
1209,415,6.077871575,8.30385661,0.78517514
1210,415,6.124792794,8.225265662,0.81670068
1211,415,6.024415647,8.111305941,0.73006849
1212,415,5.822157927,8.074642849,0.741619849
1213,415,5.991714516,8.042369204,0.983107319
1214,415,5.798334792,8.197740126,1.024695077
1215,415,5.496963286,8.191573023,1.231665539
1216,415,5.845715971,8.175172116,1.258371964
1217,415,5.811739616,8.164235701,1.183215957
1218,415,5.921712459,8.195997354,0.884872872
1219,415,5.623475843,8.100695646,0.866025404
1220,415,5.72145866,7.800248735,0.774596669
1221,415,5.817854931,7.717355254,0.718679344
1222,415,5.544200405,7.399707938,0.875499857
1223,415,5.061011501,6.928081647,1.072380529
1224,415,5.108366783,6.708410675,1.310343466
1225,416,4.96807568,6.28867608,1.01661202
1226,416,4.385769621,6.305273811,1.258371964
1227,416,4.677025623,6.014361683,1.238345671
1228,416,4.784988613,6.175434481,1.008464179
1229,416,4.449101,6.172424209,0.974679434
1230,416,4.825108606,7.049953125,0.903603896
1231,416,4.918154441,7.394364583,1.161895004
1232,416,4.770684624,7.489017535,0.983107319
1233,416,5.097118754,7.744060049,0.939946807
1234,416,5.314928632,7.843688798,0.894427191
1235,416,5.623114572,7.816887541,0.694982014
1236,416,5.980024357,8.004859018,0.670820393
1237,416,5.694237062,7.795668947,0.71902712
1238,416,5.674868464,7.663201444,0.408044115
1239,416,5.046324137,7.803402163,0.903603896
1240,416,5.412984442,7.532831648,0.752661943
1241,416,5.212214667,7.267823404,0.78517514
1242,416,5.161924742,7.149629469,1.064424727
1243,416,4.73312355,6.846321516,1.168973909
1244,416,4.446760449,6.828091028,1.204159458
1245,416,3.990834186,6.669931377,1.197288603
1246,416,4.641019839,6.447465635,1.072380529
1247,416,4.538496053,6.357567315,1.147606204
1248,416,4.384523515,6.222251954,1.10317723
1249,417,3.789855371,6.193930223,1.087658034
1250,417,3.617651945,6.178619992,1.316624472
1251,417,3.42913675,5.665988814,1.271613149
1252,417,3.212857753,5.767297188,1.408190328
1253,417,2.691243083,5.771675237,1.668232598
1254,417,3.496507561,5.581757876,1.224744871
1255,417,2.750470917,5.672638984,1.426008415
1256,417,3.139832618,5.814602723,1.378404875
1257,417,3.326832966,6.119746622,1.322875656
1258,417,3.861781789,6.554975606,1.24498996
1259,417,4.621043535,6.926706992,1.01661202
1260,417,4.829113417,7.102932603,0.912962212
1261,417,4.806477043,7.027026382,1.048808848
1262,417,4.420044702,7.091263586,1.190168055
1263,417,4.604169686,7.33440735,0.78517514
1264,417,4.724285667,7.177704768,0.774596669
1265,417,4.720282993,7.248451529,0.836660027
1266,417,5.271203074,7.227093849,0.78517514
1267,417,5.060694494,7.186154087,1
1268,417,4.873287103,6.916997403,1.040913061
1269,417,4.849683763,6.650634496,0.903880523
1270,417,4.891851758,6.4987553,0.903603896
1271,417,4.90342121,6.16797092,1.032956921
